cmc_id,symbol,name,asset_class,sector,coin_staking_type,lambda_months,lambda_n_channels,lambda_channels,has_ch1,has_ch2,has_ch3_v,has_ch3_d,has_nvt_gl,nvt_months,pq_source,has_tvl,tvl_months,holder_count,est_getlogs_calls,evm_chain,etherscan_reachable,coverage_status,what_needed
30171,ENA,Ethena,token,Basis Trading;RWA,,26,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,30,97815.0,7825.0,Ethereum,yes,complete,COMPLETE
13855,ENS,Ethereum Name Service,token,Domains,,55,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,False,0,67611.0,5409.0,Ethereum,yes,partial,tvl_defillama
8615,EPIC,Epic Chain,token,NFT;Gaming;Layer-2;Metaverse;RWA,,14,1,ch2_holding,False,True,False,False,False,0,,True,60,9410.0,753.0,Ethereum,yes,complete,COMPLETE
8938,EPS,Ellipsis,token,Dexs;DEX,,53,1,ch2_holding,False,True,False,False,True,24,defillama_dexs,True,63,,,BSC,yes,complete,COMPLETE
2165,ERC20,ERC20,token,NFT;Payments;Meme;Yield,,0,0,,False,False,False,False,False,0,,False,0,103063.0,8245.0,Ethereum,yes,not_started,ch2_holding(103063h) | ch3_governance | tvl_defillama
7033,ESD,Empty Set Dollar,token,,,11,1,ch2_holding,False,True,False,False,False,0,,False,0,1819.0,146.0,Ethereum,yes,partial,tvl_defillama
11156,ETHDYDX,dYdX (ethDYDX),token,Derivatives;Privacy;Zero Knowledge,,0,0,,False,False,False,False,False,0,,False,0,45249.0,3620.0,Ethereum,yes,not_started,ch2_holding(45249h) | ch3_governance | tvl_defillama
14280,EUL,Euler,token,Dexs;Lending;Risk Curators,,12,1,ch3_delegation,False,False,False,True,False,0,,True,54,5161.0,413.0,Ethereum,yes,complete,COMPLETE
33342,EVA,EverValue Coin,token,,,0,0,,False,False,False,False,False,0,,False,0,8066.0,645.0,Arbitrum,yes,not_started,ch2_holding(8066h) | ch3_governance | tvl_defillama
2778,EXC,Eximchain,token,Dexs,,6,1,ch2_holding,False,True,False,False,False,0,,False,0,2649.0,212.0,Ethereum,yes,partial,tvl_defillama
4360,FAB,FABRK,token,Yield;AI/Big Data,,15,1,ch2_holding,False,True,False,False,False,0,,False,0,1402.0,112.0,Ethereum,yes,partial,tvl_defillama
6859,FARM,Harvest Finance,token,Yield Aggregator;Yield,,58,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,68,16241.0,1299.0,Ethereum,yes,complete,COMPLETE
32306,FBTC,Function,token,Interoperability,,7,1,ch2_holding,False,True,False,False,False,0,,False,0,689.0,55.0,Ethereum,yes,partial,tvl_defillama
7978,FIDA,Bonfida,token,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5190,FLEX,FLEX,token,CDP;Yield,,21,1,ch2_holding,False,True,False,False,False,0,,True,49,2024.0,162.0,Ethereum,yes,complete,COMPLETE
7150,FLM,Flamingo,token,Dexs;Lending;Yield,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
10804,FLOKI,FLOKI,token,Token Locker;Gaming;Meme;Metaverse,,41,1,ch2_holding,False,True,False,False,False,0,,True,39,102493.0,8199.0,Ethereum,yes,complete,COMPLETE
10508,FLUID,Fluid,token,Dexs;Yield Aggregator,,9,1,ch3_delegation,False,False,False,True,False,0,,True,28,11281.0,902.0,Ethereum,yes,complete,COMPLETE
1062,FLY,Flycoin,token,CDP;Cross Chain Bridge,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
9421,FORTH,Ampleforth Governance Token,token,Services,,58,1,ch3_delegation,False,False,False,True,False,0,,False,0,24640.0,1971.0,Ethereum,yes,partial,tvl_defillama
6953,FRAX,Frax (prev. FXS),token,Algo-Stables;Dexs;Lending;Liquid Staking;RWA;Services,,54,3,ch1_staking+ch2_holding|ch1_staking+ch2_holding+ch3_voting,True,True,True,False,False,0,,True,66,17726.0,1418.0,Ethereum,yes,complete,COMPLETE
2530,FSN,Fusion,token,Payments,,1,1,ch2_holding,False,True,False,False,False,0,,False,0,212.0,17.0,Ethereum,yes,partial,tvl_defillama
3840,FST,1irstcoin,token,Derivatives,,35,1,ch2_holding,False,True,False,False,False,0,,False,0,2160.0,173.0,Ethereum,yes,partial,tvl_defillama
4195,FTT,FTX Token,token,Exchange Token;Derivatives,,0,0,,False,False,False,False,False,0,,False,0,31385.0,2511.0,Ethereum,yes,not_started,ch2_holding(31385h) | ch3_governance | tvl_defillama
2120,FUEL,Etherparty,token,Bridge;Chain;Yield;Payments,,0,0,,False,False,False,False,False,0,,False,0,62538.0,5003.0,Ethereum,yes,not_started,ch2_holding(62538h) | ch3_governance | tvl_defillama
1757,FUN,FUNToken,token,Dexs;Gaming;Payments,,0,0,,False,False,False,False,False,0,,False,0,81523.0,6522.0,Ethereum,yes,not_started,ch2_holding(81523h) | ch3_governance | tvl_defillama
671,GAIA,GAIA,token,Reserve Currency,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1785,GAS,Gas,token,Dexs;Payments;Smart Contract Platform,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2726,GEN,DAOstack,token,Farm,,0,0,,False,False,False,False,False,0,,False,0,7372.0,590.0,Ethereum,yes,not_started,ch2_holding(7372h) | ch3_governance | tvl_defillama
39841,GENIUS,Genius Terminal,token,Derivatives;Perpetuals,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
11857,GMX,GMX,token,Derivatives;Dexs;DEX;Perpetuals,,44,3,ch1_staking+ch2_holding|ch1_staking+ch2_holding+ch3_voting,True,True,True,False,False,0,,True,57,299448.0,23956.0,Arbitrum,yes,complete,COMPLETE
13663,GNS,Gains Network,token,Derivatives,,38,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,54,20614.0,1649.0,Polygon,yes,complete,COMPLETE
785,GP,GoldPieces,token,Launchpad,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
6719,GRT,The Graph,token,Developer Tools;AI/Big Data,,66,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,11,173208.0,13857.0,Ethereum,yes,complete,COMPLETE
10052,GTC,Gitcoin,token,Charity Fundraising,,35,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,False,0,89599.0,7168.0,Ethereum,yes,partial,tvl_defillama
39379,GWEI,ETHGas,token,,,0,0,,False,False,False,False,False,0,,False,0,5593.0,447.0,Ethereum,yes,not_started,ch2_holding(5593h) | ch3_governance | tvl_defillama
1750,GXC,GXChain,token,DEX,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
6622,HAKKA,Hakka.Finance,token,Derivatives,,9,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,68,4077.0,326.0,Ethereum,yes,complete,COMPLETE
6941,HBTC,Huobi BTC,token,,,47,1,ch2_holding,False,True,False,False,False,0,,False,0,2858.0,229.0,Ethereum,yes,partial,tvl_defillama
5299,HDAO,HyperDAO,token,,,0,0,,False,False,False,False,False,0,,False,0,35402.0,2832.0,Ethereum,yes,not_started,ch2_holding(35402h) | ch3_governance | tvl_defillama
6929,HEGIC,Hegic,token,Options;DEX;Derivatives,,57,1,ch2_holding,False,True,False,False,True,24,defillama_options,True,68,7522.0,602.0,Ethereum,yes,complete,COMPLETE
5015,HEX,HEX,token,Yield,,50,1,ch1_staking,True,False,False,False,False,0,,True,78,9054606.0,724368.0,Ethereum,yes,complete,COMPLETE
22461,HFT,Hashflow,token,DEX Aggregator;NFT;DEX;Gaming;Interoperability,,39,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,True,27,defillama_dexs,True,50,16154.0,1292.0,Ethereum,yes,complete,COMPLETE
11232,HIGH,Highstreet,token,Gaming;Metaverse,,0,0,,False,False,False,False,False,0,,False,0,7537.0,603.0,Ethereum,yes,not_started,ch2_holding(7537h) | ch3_governance | tvl_defillama
22850,HONEY,Hivemapper,token,DePIN;Dexs;Liquid Staking;NFT Marketplace;IoT,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2430,HOT,Hydro Protocol,token,DEX,,0,0,,False,False,False,False,False,0,,False,0,26439.0,2115.0,Ethereum,yes,not_started,ch2_holding(26439h) | ch3_governance | tvl_defillama
2176,HST,Decision Token,token,Launchpad;Prediction Market,,0,0,,False,False,False,False,False,0,,False,0,4340.0,347.0,Ethereum,yes,not_started,ch2_holding(4340h) | ch3_governance | tvl_defillama
3748,HXRO,Hxro,token,Derivatives,,24,1,ch2_holding,False,True,False,False,False,0,,True,40,6680.0,534.0,Ethereum,yes,partial,
7726,ICHI,ICHI,token,Liquidity Manager;Yield,,30,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,60,652.0,52.0,Ethereum,yes,complete,COMPLETE
2099,ICX,ICON,token,Interoperability;Smart Contract Platform,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3928,IDEX,IDEX,token,Derivatives;Dexs;DEX,,0,0,,False,False,False,False,False,0,,False,0,16089.0,1287.0,Ethereum,yes,not_started,ch2_holding(16089h) | ch3_governance | tvl_defillama
8719,ILV,Illuvium,token,Gaming;NFT;Metaverse,,59,1,ch2_holding,False,True,False,False,False,0,,True,60,53445.0,4276.0,Ethereum,yes,complete,COMPLETE
12760,INF,Sanctum Infinity,token,,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5103,IPX,Tachyon Protocol,token,Dexs,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2930,IQ,IQ,token,Services;AI Agents;AI/Big Data;Yield,,63,2,ch1_staking+ch2_holding|ch2_holding,True,True,False,False,False,0,,True,58,4113.0,329.0,Ethereum,yes,complete,COMPLETE
3874,IRIS,IRISnet,token,Yield,,40,1,ch2_holding,False,True,False,False,False,0,,False,0,24.0,2.0,Ethereum,yes,partial,tvl_defillama
1237,JACK,BlackJack,token,Yield,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
888,JAY,Jay,token,Yield,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
28853,JLP,Jupiter Perps LP,token,DEX,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5488,JST,JUST,token,Bridge;Lending,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1503,JUP,Jupiter,token,Basis Trading;DCA Tools;DEX Aggregator;Derivatives;Interface;Launchpad;Lending;Liquid Staking,,0,0,,False,False,False,False,False,0,,False,0,21968.0,1757.0,Ethereum,yes,not_started,ch2_holding(21968h) | ch3_governance | tvl_defillama
29210,JUP,Jupiter,token,Basis Trading;DCA Tools;DEX Aggregator;Derivatives;Interface;Launchpad;Lending;Liquid Staking;Perpetuals,,0,0,,False,False,False,False,True,17,defillama_aggregators,False,0,,,non-EVM,no,partial,ch2_holding | ch3_governance
35763,KAITO,KAITO,token,Services;AI/Big Data,,0,0,,False,False,False,False,False,0,,True,7,,,Base,yes,partial,ch2_holding | ch3_governance
5566,KEEP,Keep Network,token,Cross Chain Bridge;Privacy,,63,1,ch2_holding,False,True,False,False,False,0,,True,68,11857.0,949.0,Ethereum,yes,complete,COMPLETE
30986,KMNO,Kamino,token,Lending;Liquidity Manager,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
9444,KNC,Kyber Network Crystal v2,token,DEX Aggregator;Dexs;Yield Aggregator;DEX,,0,0,,False,False,False,False,False,0,,False,0,17940.0,1435.0,Ethereum,yes,not_started,ch2_holding(17940h) | ch3_governance | tvl_defillama
1982,KNCL,Kyber Network Crystal Legacy,token,DEX,,0,0,,False,False,False,False,False,0,,False,0,79462.0,6357.0,Ethereum,yes,not_started,ch2_holding(79462h) | ch3_governance | tvl_defillama
7535,KP3R,Keep3rV1,token,Derivatives,,47,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,56,8488.0,679.0,Ethereum,yes,complete,COMPLETE
8296,KSP,KLAYswap Protocol,token,Dexs,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2663,KST,StarCoin,token,Dexs,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
33223,LAB,LAB,token,Lending;Trading App;DEX,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
35429,LAYER,Solayer,token,Crypto Card Issuer;RWA;Restaking,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
33652,LBTC,Lombard Staked BTC,token,Restaking,,0,0,,False,False,False,False,False,0,,False,0,23339.0,1867.0,Ethereum,yes,not_started,ch2_holding(23339h) | ch3_governance | tvl_defillama
8000,LDO,Lido DAO,token,Liquid Staking,,51,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,66,65488.0,5239.0,Ethereum,yes,complete,COMPLETE
2239,LEND,Aave,token,Lending;Onchain Capital Allocator;Yield,,0,0,,False,False,False,False,False,0,,False,0,133500.0,10680.0,Ethereum,yes,not_started,ch2_holding(133500h) | ch3_governance | tvl_defillama
2377,LEV,Leverj,token,Derivatives,,2,1,ch2_holding,False,True,False,False,False,0,,False,0,1261.0,101.0,Ethereum,yes,partial,tvl_defillama
24257,LGCT,Legacy Token,token,Farm,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
37986,LIGHT,Light,token,Dexs;Meme,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3083,LINA,LINA,token,Derivatives,,0,0,,False,False,False,False,False,0,,False,0,10184.0,815.0,Ethereum,yes,not_started,ch2_holding(10184h) | ch3_governance | tvl_defillama
7102,LINA,Linear Finance,token,Derivatives;DEX;Yield,,50,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,54,22802.0,1824.0,Ethereum,yes,complete,COMPLETE
35954,LION,Loaded Lions,token,Algo-Stables;Basis Trading;Derivatives;Services;Yield;NFT;Gaming;Meme,,11,1,ch2_holding,False,True,False,False,False,0,,False,0,139.0,11.0,Arbitrum,yes,partial,tvl_defillama
6833,LIT,Litentry,token,Algo-Stables;Bridge;Derivatives;Dexs;Yield,,0,0,,False,False,False,False,False,0,,False,0,7004.0,560.0,Ethereum,yes,not_started,ch2_holding(7004h) | ch3_governance | tvl_defillama
39125,LIT,Lighter,token,Algo-Stables;Bridge;Derivatives;Dexs;Yield;DEX;Perpetuals;Zero Knowledge,,0,0,,False,False,False,False,False,0,,False,0,4933.0,395.0,Ethereum,yes,not_started,ch2_holding(4933h) | ch3_governance | tvl_defillama
3855,LOCUS,Locus Chain,token,Yield;Payments,,0,0,,False,False,False,False,False,0,,False,0,5830.0,466.0,Ethereum,yes,not_started,ch2_holding(5830h) | ch3_governance | tvl_defillama
8083,LON,Tokenlon Network Token,token,DEX Aggregator;Dexs;DEX,,0,0,,False,False,False,False,False,0,,False,0,39931.0,3194.0,Ethereum,yes,not_started,ch2_holding(39931h) | ch3_governance | tvl_defillama
810,LQD,LIQUID,token,Lending,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
7429,LQTY,Liquity,token,CDP,,40,2,ch1_staking+ch2_holding,True,True,False,False,False,0,,True,62,14381.0,1150.0,Ethereum,yes,complete,COMPLETE
1934,LRC,Loopring,token,Dexs;DEX;Layer-2;Modular Blockchain;Privacy;Smart Contract Platform;Zero Knowledge,,85,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,70,167253.0,13380.0,Ethereum,yes,complete,COMPLETE
2693,LRN,Loopring [NEO],token,DEX,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
28047,LSD,L7,token,Dexs;Farm;Indexes,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
20314,LUNA,Terra,token,Launchpad,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
4172,LUNC,Terra Classic,token,Payments,,0,0,,False,False,False,False,False,0,,False,0,17798.0,1424.0,Ethereum,yes,not_started,ch2_holding(17798h) | ch3_governance | tvl_defillama
14783,MAGIC,Treasure,token,Gaming;Yield;AI/Big Data;NFT;Layer-2;Metaverse,,46,1,ch2_holding,False,True,False,False,False,0,,True,52,5807.0,465.0,Ethereum,yes,complete,COMPLETE
18037,MAV,Maverick Protocol,token,Dexs;Privacy,,0,0,,False,False,False,False,False,0,,False,0,10897.0,872.0,Ethereum,yes,not_started,ch2_holding(10897h) | ch3_governance | tvl_defillama
9175,MBOX,MOBOX,token,Gaming;NFT;Metaverse;Yield,,54,1,ch2_holding,False,True,False,False,False,0,,True,52,,,BSC,yes,complete,COMPLETE
13523,MC,Merit Circle,token,Launchpad;Gaming,,24,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,54,7064.0,565.0,Ethereum,yes,complete,COMPLETE
8335,MDX,Mdex,token,Dexs;DEX;Yield,,43,1,ch2_holding,False,True,False,False,True,24,defillama_dexs,True,65,,,BSC,yes,complete,COMPLETE
38770,MEGA,MegaETH,token,Dexs;Layer-2,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
28301,MEME,Memecoin,token,Dexs;Farm;NFT;Meme,,0,0,,False,False,False,False,False,0,,False,0,761847.0,60948.0,Ethereum,yes,not_started,ch2_holding(761847h) | ch3_governance | tvl_defillama
30712,MERL,Merlin Chain,token,Bridge;Yield;Layer-2,,9,1,ch2_holding,False,True,False,False,False,0,,True,28,11.0,1.0,Ethereum,yes,complete,COMPLETE
2873,MET,Metronome,token,Dexs;Launchpad;Synthetics;Yield;Yield Aggregator;Payments,,11,2,ch2_holding|ch2_holding+ch3_delegation,False,True,False,True,False,0,,True,63,748.0,60.0,Ethereum,yes,complete,COMPLETE
38353,MET,Meteora,token,Dexs;Launchpad;Synthetics;Yield;Yield Aggregator;DEX,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3418,META,Metadium,token,Dexs;Reserve Currency;Yield;Identity,,0,0,,False,False,False,False,False,0,,False,0,4137.0,331.0,Ethereum,yes,not_started,ch2_holding(4137h) | ch3_governance | tvl_defillama
9640,METIS,Metis,token,Canonical Bridge;Layer-2;Modular Blockchain;Privacy;Zero Knowledge,,0,0,,False,False,False,False,False,0,,False,0,24328.0,1946.0,Ethereum,yes,not_started,ch2_holding(24328h) | ch3_governance | tvl_defillama
30126,MEW,cat in a dogs world,token,Dexs;Meme,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
399,MIN,Mineralscoin,token,DEX Aggregator;Dexs,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3296,MIN,MINDOL,token,DEX Aggregator;Dexs,,0,0,,False,False,False,False,False,0,,False,0,20121.0,1610.0,Ethereum,yes,not_started,ch2_holding(20121h) | ch3_governance | tvl_defillama
7857,MIR,Mirror Protocol,token,Derivatives,,28,1,ch2_holding,False,True,False,False,False,0,,True,30,28960.0,2317.0,Ethereum,yes,complete,COMPLETE
1518,MKR,Maker,token,RWA,,0,0,,False,False,False,False,False,0,,False,0,72749.0,5820.0,Ethereum,yes,not_started,ch2_holding(72749h) | ch3_governance | tvl_defillama
5266,MLK,MiL.k,token,Farm,,0,0,,False,False,False,False,False,0,,False,0,132093.0,10567.0,Arbitrum,yes,not_started,ch2_holding(132093h) | ch3_governance | tvl_defillama
1552,MLN,Enzyme,token,Indexes,,84,1,ch2_holding,False,True,False,False,False,0,,True,63,9483.0,759.0,Ethereum,yes,complete,COMPLETE
11171,MNGO,Mango,token,Derivatives;Dexs;DEX;Perpetuals,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2429,MOBI,Mobius,token,Dexs;IoT;Payments,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
1722,MORE,More Coin,token,Lending,,1,1,ch2_holding,False,True,False,False,False,0,,False,0,117.0,9.0,Ethereum,yes,partial,tvl_defillama
34104,MORPHO,Morpho,token,Lending,,0,0,,False,False,False,False,False,0,,False,0,20799.0,1664.0,Ethereum,yes,not_started,ch2_holding(20799h) | ch3_governance | tvl_defillama
9417,MPL,Maple,token,RWA,,0,0,,False,False,False,False,False,0,,False,0,8497.0,680.0,Ethereum,yes,not_started,ch2_holding(8497h) | ch3_governance | tvl_defillama
21870,MPLX,Metaplex,token,Launchpad,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
1847,MSP,Mothership,token,Dexs,,19,1,ch2_holding,False,True,False,False,False,0,,False,0,2679.0,214.0,Ethereum,yes,partial,tvl_defillama
2982,MVL,MVL,token,Yield;DePIN;IoT,,63,1,ch2_holding,False,True,False,False,False,0,,True,32,11742.0,939.0,Ethereum,yes,complete,COMPLETE
36410,MYX,MYX Finance,token,Derivatives;Perpetuals,,0,0,,False,False,False,False,False,0,,True,27,,,BSC,yes,partial,ch2_holding | ch3_governance
2538,NEC,Nectar,token,Payments;Smart Contract Platform,,22,1,ch2_holding,False,True,False,False,False,0,,False,0,1005.0,80.0,Ethereum,yes,partial,tvl_defillama
5841,NEST,NEST Protocol,token,Derivatives;Dexs;Oracle,,5,1,ch2_holding,False,True,False,False,False,0,,False,0,426.0,34.0,Ethereum,yes,partial,tvl_defillama
1080,NEU,NeuCoin,token,Yield,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
2318,NEU,Neumark,token,Yield,,22,1,ch2_holding,False,True,False,False,False,0,,False,0,2371.0,190.0,Ethereum,yes,partial,tvl_defillama
8191,NFTX,NFTX,token,NFT Marketplace;NFT,,42,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,60,3718.0,297.0,Ethereum,yes,complete,COMPLETE
1732,NMR,Numeraire,token,Derivatives;AI/Big Data;Payments,,108,1,ch2_holding,False,True,False,False,False,0,,True,63,39074.0,3126.0,Ethereum,yes,complete,COMPLETE
26680,NTRN,Neutron,token,Smart Contract Platform,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5906,NVT,NerveNetwork,token,Dexs;DEX,,15,1,ch2_holding,False,True,False,False,False,0,,True,60,81.0,6.0,Ethereum,yes,complete,COMPLETE
5830,NXM,NXM,token,Insurance,,0,0,,False,False,False,False,False,0,,False,0,3793.0,303.0,Ethereum,yes,not_started,ch2_holding(3793h) | ch3_governance | tvl_defillama
36044,NXPC,NEXPACE,token,Gaming,,0,0,,False,False,False,False,False,0,,False,0,,,BSC,yes,not_started,ch2_holding | ch3_governance | tvl_defillama
17591,NYM,NYM,token,DePIN;Interoperability;Layer-1;Privacy;Smart Contract Platform,,0,0,,False,False,False,False,False,0,,False,0,17889.0,1431.0,Ethereum,yes,not_started,ch2_holding(17889h) | ch3_governance | tvl_defillama
314,OC,OrangeCoin,token,Yield Aggregator,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
3911,OCEAN,Ocean Protocol,token,AI/Big Data;DePIN;Storage,,0,0,,False,False,False,False,False,0,,False,0,36801.0,2944.0,Ethereum,yes,not_started,ch2_holding(36801h) | ch3_governance | tvl_defillama
5117,OGN,Origin Protocol,token,NFT,,0,0,,False,False,False,False,False,0,,False,0,45593.0,3647.0,Ethereum,yes,not_started,ch2_holding(45593h) | ch3_governance | tvl_defillama
9067,OHM,Olympus v2,token,Lending;Reserve Currency,,7,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,63,8365.0,669.0,Ethereum,yes,complete,COMPLETE
6536,OM,MANTRA,token,Lending;Layer-1;RWA,,4,1,ch3_voting,False,False,True,False,False,0,,True,54,,,BSC,yes,complete,COMPLETE
1808,OMG,OMG Network,token,Payments,,0,0,,False,False,False,False,False,0,,False,0,655452.0,52436.0,Ethereum,yes,not_started,ch2_holding(655452h) | ch3_governance | tvl_defillama
6432,OMI,ECOMI,token,NFT,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
21159,ONDO,Ondo,token,Derivatives;RWA,,29,1,ch3_delegation,False,False,False,True,False,0,,True,41,202984.0,16239.0,Ethereum,yes,complete,COMPLETE
2324,ONE,BigONE Token,token,Dexs;Exchange Token,,46,1,ch2_holding,False,True,False,False,False,0,,False,0,807.0,65.0,Ethereum,yes,partial,tvl_defillama
7230,OPIUM,Opium,token,Options;Derivatives,,9,2,ch2_holding|ch2_holding+ch3_voting,False,True,True,False,False,0,,True,64,2827.0,226.0,Ethereum,yes,complete,COMPLETE
3835,ORBS,Orbs,token,Farm,,85,2,ch1_staking+ch2_holding|ch2_holding,True,True,False,False,False,0,,True,18,9074.0,726.0,Ethereum,yes,complete,COMPLETE
11165,ORCA,Orca,token,Dexs;Launchpad;Lending;DEX,,0,0,,False,False,False,False,False,0,,False,0,,,non-EVM,no,not_started,ch2_holding | ch3_governance | tvl_defillama
5631,ORN,Orion,token,DEX Aggregator;Dexs;DEX,,49,1,ch2_holding,False,True,False,False,False,0,,True,39,9800.0,784.0,Ethereum,yes,complete,COMPLETE
12220,OSMO,Osmosis,token,Dexs;Modular Blockchain,,0,0,,False,False,False,False,True,41,defillama_dexs,True,60,,,non-EVM,no,partial,ch2_holding | ch3_governance
2296,OST,OST,token,Dexs,,0,0,,False,False,False,False,False,0,,False,0,12527.0,1002.0,Ethereum,yes,not_started,ch2_holding(12527h) | ch3_governance | tvl_defillama
1758,PAY,TenX,token,Yield;Payments,,0,0,,False,False,False,False,False,0,,False,0,57388.0,4591.0,Ethereum,yes,not_started,ch2_holding(57388h) | ch3_governance | tvl_defillama
5354,PEAK,PEAKDEFI,token,Algo-Stables;Yield,,13,1,ch3_delegation,False,False,False,True,False,0,,True,63,10957.0,877.0,Ethereum,yes,complete,COMPLETE
9481,PENDLE,Pendle,token,Yield;RWA;Restaking,,36,2,ch1_staking+ch2_holding,True,True,False,False,True,12,defillama_dexs,True,60,72824.0,5826.0,Ethereum,yes,complete,COMPLETE
